Event,Lat,Long,Date,Time,Report
Event 6444-2021,38.399176818453,-124.57766672915,2021-10-10,02:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6444
Event 6443-2021,38.846949623661,-98.457016480813,2021-10-10,02:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6443
Event 6407-2021,34.233008889243,-81.103677010423,2021-10-09,02:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6407
Event 6406-2021,39.982148435689,-75.036202042024,2021-10-08,23:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6406
Event 6384-2021,44.849621737881,-66.480785094199,2021-10-07,23:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6384
Event 6376-2021,36.600020360934,-89.143853740231,2021-10-07,09:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6376
Event 6375-2021,33.00643848322,-95.600464166156,2021-10-07,09:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6375
Event 6339-2021,41.0197603623,-71.373057602346,2021-10-06,04:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6339
Event 6335-2021,38.903968263511,-97.39811731223,2021-10-06,01:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6335
Event 6334-2021,45.536967307502,-85.939835936381,2021-10-06,00:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6334
Event 6310-2021,40.365404630982,-82.165596007759,2021-10-06,00:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6310
Event 6309-2021,37.104899952019,-97.752279073197,2021-10-05,07:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6309
Event 6288-2021,30.131643819756,-91.6492535133,2021-10-05,03:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6288
Event 6271-2021,27.029011007869,-85.386894074188,2021-10-04,11:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6271
Event 6241-2021,51.372447365641,-117.99048772564,2021-10-04,05:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6241
Event 6242-2021,41.594760141908,-112.79952744309,2021-10-03,11:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6242
Event 6226-2021,39.824875695417,-105.29795565295,2021-10-03,10:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6226
Event 6258-2021,37.509011669945,-123.59637786964,2021-10-03,06:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6258
Event 6221-2021,31.611756786292,-96.259911118676,2021-10-03,03:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6221
Event 6220-2021,38.813761488053,-105.17989999739,2021-10-03,02:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6220
Event 6222-2021,33.679780899808,-117.9263099909,2021-10-03,02:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6222
Event 6216-2021,32.74437809419,-81.243968241664,2021-10-03,00:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6216
Event 6213-2021,41.300141721074,-72.314317306525,2021-10-03,00:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6213
Event 6197-2021,39.013656426685,-124.06715645895,2021-10-02,03:09 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6197
Event 6194-2021,42.990427868536,-84.465442112625,2021-10-02,02:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6194
Event 6196-2021,43.683104294838,-78.674635137079,2021-10-02,02:07 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6196
Event 6192-2021,39.089429455857,-85.810238728362,2021-10-02,00:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6192
Event 6158-2021,65.462033462376,-148.00895554327,2021-10-01,06:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6158
Event 6157-2021,43.520731960059,-130.71199044454,2021-10-01,05:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6157
Event 6153-2021,31.824855407414,-81.938483402021,2021-10-01,02:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6153
Event 6134-2021,32.719822661138,-123.00287058812,2021-09-30,13:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6134
Event 6133-2021,60.487752012109,-152.10488956158,2021-09-30,08:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6133
Event 6113-2021,43.662813226688,-93.481496403098,2021-09-29,11:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6113
Event 6092-2021,38.803502170911,-83.359477040912,2021-09-29,05:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6092
Event 6087-2021,38.234375557506,-87.338581776604,2021-09-29,00:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6087
Event 6085-2021,36.993916586935,-99.160052881207,2021-09-28,23:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6085
Event 6048-2021,40.832218455415,-87.816828367167,2021-09-27,09:46 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6048
Event 6000-2021,38.093486971396,-74.144928959711,2021-09-26,02:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/6000
Event 5998-2021,47.438062136925,-99.331366123923,2021-09-26,02:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5998
Event 5984-2021,48.159356156382,-123.54629535116,2021-09-25,09:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5984
Event 5948-2021,42.770226444141,-117.96939954798,2021-09-25,02:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5948
Event 5942-2021,39.984451551309,-78.162999492614,2021-09-25,00:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5942
Event 5940-2021,35.188616860032,-76.931817752844,2021-09-24,23:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5940
Event 5928-2021,34.07393318408,-85.115534699649,2021-09-24,17:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5928
Event 5927-2021,40.209381011712,-79.11165057911,2021-09-24,12:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5927
Event 5924-2021,36.395339950048,-78.855841909993,2021-09-24,11:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5924
Event 5908-2021,39.202458413528,-86.027332105626,2021-09-24,01:54 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5908
Event 5904-2021,29.095989367092,-81.62631591655,2021-09-24,01:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5904
Event 5903-2021,47.117392076469,-87.539762826512,2021-09-24,00:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5903
Event 5900-2021,34.181660990343,-82.884085372212,2021-09-24,00:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5900
Event 5870-2021,39.542781965403,-94.985297138391,2021-09-22,10:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5870
Event 5859-2021,34.001009113301,-118.45952158875,2021-09-22,04:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5859
Event 5857-2021,43.020671863057,-123.14861518071,2021-09-22,03:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5857
Event 5818-2021,42.344312775607,-123.48411685715,2021-09-20,02:37 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5818
Event 5809-2021,22.257629916941,-158.42901520732,2021-09-19,08:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5809
Event 5788-2021,44.45580377502,-82.422837008808,2021-09-19,03:23 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5788
Event 5757-2021,48.619926012403,-90.85694595168,2021-09-18,03:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5757
Event 5736-2021,38.456105665078,-79.247109286371,2021-09-17,14:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5736
Event 5747-2021,33.994495096298,-119.02139652251,2021-09-17,07:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5747
Event 5715-2021,32.778198911161,-76.820865617763,2021-09-16,00:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5715
Event 5680-2021,46.787792631137,-72.80648966187,2021-09-14,04:54 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5680
Event 5676-2021,34.008368369251,-118.09924791256,2021-09-14,03:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5676
Event 5668-2021,44.75180260398,-123.35618325054,2021-09-13,13:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5668
Event 5522-2021,30.254065446629,-99.230949438577,2021-09-13,01:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5522
Event 5524-2021,33.335167076823,-119.69870374921,2021-09-12,03:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5524
Event 5609-2021,32.39070646255,-100.02059178249,2021-09-11,01:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5609
Event 5610-2021,42.889717383724,-73.684350962644,2021-09-11,01:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5610
Event 5603-2021,42.507658674542,-80.327070501441,2021-09-11,00:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5603
Event 5438-2021,41.191732830111,-112.14149807673,2021-09-10,02:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5438
Event 5439-2021,43.660931153155,-95.85107747579,2021-09-09,11:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5439
Event 5442-2021,39.054150043858,-77.269511493031,2021-09-09,02:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5442
Event 5443-2021,45.111360608102,-95.30808666525,2021-09-09,01:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5443
Event 5520-2021,33.777764457697,-112.08072404023,2021-09-08,18:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5520
Event 5508-2021,50.196721977751,-123.18449712557,2021-09-08,03:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5508
Event 5376-2021,44.482643957914,-124.2199580472,2021-09-07,06:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5376
Event 5474-2021,40.268078481507,-75.110178627263,2021-09-07,03:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5474
Event 5375-2021,38.800268460473,-82.357613692138,2021-09-07,01:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5375
Event 5347-2021,37.479123671901,-115.06871893411,2021-09-05,05:38 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5347
Event 5343-2021,34.551150061022,-116.74452162817,2021-09-05,03:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5343
Event 5315-2021,41.863066255848,-111.31632746144,2021-09-04,05:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5315
Event 5297-2021,29.791847116813,-95.903929094826,2021-09-03,03:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5297
Event 5291-2021,40.505793803157,-75.418969871077,2021-09-03,01:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5291
Event 5277-2021,37.594925996654,-83.390957045403,2021-09-02,10:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5277
Event 5273-2021,48.73483148305,-83.995382986981,2021-09-02,05:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5273
Event 5253-2021,47.899456471073,-123.78495166033,2021-09-01,06:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5253
Event 5241-2021,47.321989761611,-113.85837878126,2021-09-01,03:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5241
Event 5205-2021,46.66134667487,-65.243727166525,2021-08-31,03:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5205
Event 5203-2021,44.695562856323,-67.273530035381,2021-08-31,03:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5203
Event 5192-2021,41.307119533615,-77.553402995356,2021-08-30,01:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5192
Event 5190-2021,44.413765333718,-71.925508063453,2021-08-30,00:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5190
Event 5179-2021,46.138717720113,-110.35772188715,2021-08-29,18:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5179
Event 5173-2021,35.259037481356,-82.904731289356,2021-08-29,09:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5173
Event 5169-2021,30.902509859743,-81.178490305958,2021-08-29,06:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5169
Event 5151-2021,40.546129145501,-79.938446082938,2021-08-29,03:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5151
Event 5146-2021,28.144902939578,-83.015091330284,2021-08-29,01:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5146
Event 5103-2021,39.778722781595,-82.798424736015,2021-08-27,01:57 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5103
Event 5102-2021,39.343176815248,-74.622002742782,2021-08-27,01:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5102
Event 5091-2021,34.383535433632,-87.145308977201,2021-08-26,03:54 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5091
Event 5086-2021,39.571559334763,-75.291338851741,2021-08-26,01:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5086
Event 5071-2021,28.928822631392,-103.96140526276,2021-08-25,10:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5071
Event 5037-2021,32.948459944589,-95.529448675246,2021-08-24,08:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5037
Event 5003-2021,39.201286743124,-77.683447774521,2021-08-24,06:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5003
Event 5028-2021,44.332809505953,-93.874586596862,2021-08-24,01:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/5028
Event 4983-2021,44.319120526525,-73.85543443527,2021-08-22,02:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4983
Event 4982-2021,45.793198455655,-66.945921696097,2021-08-22,01:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4982
Event 4956-2021,44.900923583506,-74.644039682488,2021-08-21,02:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4956
Event 4966-2021,39.489310134783,-79.322861832519,2021-08-21,00:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4966
Event 4944-2021,36.107931085383,-88.611610300934,2021-08-20,02:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4944
Event 4943-2021,32.398422596827,-96.349039936891,2021-08-20,02:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4943
Event 4918-2021,36.804920633586,-87.919963812893,2021-08-19,01:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4918
Event 4893-2021,26.087539927113,-80.239078,2021-08-18,01:11 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4893
Event 4870-2021,42.502921640828,-78.422252170277,2021-08-16,02:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4870
Event 4868-2021,37.281275107897,-91.35703073854,2021-08-16,02:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4868
Event 4866-2021,42.048588480512,-80.670201068311,2021-08-16,01:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4866
Event 4845-2021,41.299144692492,-86.061753139757,2021-08-15,03:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4845
Event 4782-2021,39.595885730052,-82.774947407347,2021-08-15,03:01 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4782
Event 4840-2021,40.014155113294,-84.990283469602,2021-08-15,01:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4840
Event 4837-2021,40.644015739993,-83.767000342076,2021-08-15,01:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4837
Event 4836-2021,44.406540190369,-71.492665587472,2021-08-15,00:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4836
Event 4777-2021,29.779403253179,-97.706805251329,2021-08-14,05:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4777
Event 4772-2021,45.11637516484,-86.902763236435,2021-08-14,04:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4772
Event 4769-2021,34.511258583109,-88.243518207724,2021-08-14,01:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4769
Event 4768-2021,39.37402105768,-72.651727049087,2021-08-14,01:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4768
Event 4685-2021,35.455132633089,-72.207374422109,2021-08-13,02:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4685
Event 4681-2021,42.545031445436,-92.001716994945,2021-08-13,01:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4681
Event 4679-2021,39.612685842906,-97.487393382349,2021-08-13,01:41 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4679
Event 4678-2021,42.113627466174,-95.280965148686,2021-08-13,01:40 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4678
Event 4676-2021,35.702678676261,-75.625712739667,2021-08-13,01:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4676
Event 4601-2021,34.988439194022,-118.70673518782,2021-08-12,04:25 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4601
Event 4503-2021,37.049564709428,-87.157723276285,2021-08-10,09:10 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4503
Event 4477-2021,34.13241095272,-117.45224285415,2021-08-09,22:56 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4477
Event 4404-2021,29.769836732681,-95.618830273905,2021-08-08,03:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4404
Event 4358-2021,34.031205024448,-110.07605628176,2021-08-07,06:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4358
Event 4274-2021,43.282843743762,-75.80915146701,2021-08-04,00:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4274
Event 4183-2021,40.016944561552,-87.099544842895,2021-08-03,05:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4183
Event 4176-2021,43.902366817694,-70.846294446734,2021-08-03,03:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4176
Event 4172-2021,37.472721717097,-109.65078244444,2021-08-03,01:47 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4172
Event 4202-2021,42.160754007636,-72.923160554526,2021-08-01,06:35 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4202
Event 4150-2021,37.690585058942,-119.41975126792,2021-07-31,07:36 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4150
Event 4148-2021,37.845705264516,-121.06329882573,2021-07-31,05:18 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4148
Event 4140-2021,45.81942764153,-70.807298428115,2021-07-31,03:14 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4140
Event 4164-2021,37.766194969239,-118.44261362386,2021-07-30,07:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4164
Event 4063-2021,35.605212924169,-119.31101798637,2021-07-29,06:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4063
Event 4104-2021,36.665493017593,-118.68424584882,2021-07-29,05:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4104
Event 4101-2021,24.20809044916,-95.552312164138,2021-07-29,02:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4101
Event 4064-2021,42.51739428849,-90.337580157823,2021-07-28,02:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4064
Event 4059-2021,38.596888893804,-109.87317557799,2021-07-27,03:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4059
Event 4046-2021,37.409162574535,-87.921416606385,2021-07-26,07:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4046
Event 4044-2021,44.793649752348,-84.185559829241,2021-07-26,05:26 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4044
Event 4001-2021,34.745972810445,-81.03462944956,2021-07-26,03:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4001
Event 4002-2021,33.703643344056,-94.096174401317,2021-07-26,01:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4002
Event 4036-2021,32.973462875633,-81.411513984266,2021-07-26,01:53 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/4036
Event 3997-2021,47.073579135371,-74.09663310833,2021-07-25,00:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3997
Event 3987-2021,35.141681501232,-99.241613908442,2021-07-24,06:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3987
Event 3940-2021,45.413184382337,-86.706591353247,2021-07-21,05:52 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3940
Event 3840-2021,36.861936601379,-112.18612048167,2021-07-16,06:17 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3840
Event 3726-2021,35.929306842992,-119.2689540538,2021-07-11,05:44 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3726
Event 3727-2021,32.540237008921,-116.7822615618,2021-07-10,05:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3727
Event 3760-2021,28.234546255725,-82.590012164722,2021-07-10,03:19 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3760
Event 3712-2021,19.682563095353,-34.05939620554,2021-07-08,03:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3712
Event 3681-2021,37.775992933609,-119.41430925589,2021-07-07,12:04 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3681
Event 3638-2021,43.509947483773,-115.53831529805,2021-07-04,04:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3638
Event 3614-2021,40.500287314785,-111.91704402499,2021-07-01,11:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3614
Event 3601-2021,48.974413496849,-124.9033741418,2021-06-30,05:48 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3601
Event 3578-2021,38.835629928894,-74.355620506058,2021-06-29,01:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3578
Event 3557-2021,41.0439200515,-78.379291483204,2021-06-28,03:50 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3557
Event 3566-2021,37.893138667075,-75.054915999424,2021-06-28,03:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3566
Event 3513-2021,36.884609812104,-83.98627237899,2021-06-25,05:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3513
Event 3504-2021,29.730899854708,-96.638719984232,2021-06-24,04:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3504
Event 3448-2021,30.545367596623,-99.695641206073,2021-06-20,03:16 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3448
Event 3409-2021,41.359051389349,-122.9542462749,2021-06-17,06:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3409
Event 3396-2021,43.468711523504,-117.67130181523,2021-06-16,07:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3396
Event 3384-2021,33.894933539166,-95.773644582734,2021-06-16,06:15 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3384
Event 3371-2021,45.697920934827,-115.7559215363,2021-06-15,03:51 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3371
Event 3286-2021,44.341743384122,-83.48855191247,2021-06-11,04:59 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3286
Event 3358-2021,23.904133533329,-81.471827505771,2021-06-10,02:02 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3358
Event 3282-2021,30.335478606333,-81.725926623887,2021-06-10,01:49 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3282
Event 3256-2021,42.739816536665,-71.803291370337,2021-06-08,05:05 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3256
Event 3253-2021,40.683740971236,-77.614640584966,2021-06-08,04:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3253
Event 3195-2021,36.673111155523,-121.0930029372,2021-06-04,07:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3195
Event 3168-2021,39.254002595396,-105.36406391487,2021-06-03,20:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3168
Event 3167-2021,43.776423016173,-123.78560655975,2021-06-03,06:32 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3167
Event 3154-2021,60.731878592558,-99.909506384955,2021-06-02,07:20 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3154
Event 3148-2021,45.167037515717,-125.48956077079,2021-06-02,04:33 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3148
Event 3134-2021,33.940987616226,-118.6821925201,2021-06-01,05:27 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3134
Event 3098-2021,37.166035062627,-80.860763395061,2021-05-31,02:34 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3098
Event 3088-2021,31.238010184656,-112.13466684546,2021-05-30,12:12 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3088
Event 3035-2021,44.766044333039,-120.51059100283,2021-05-28,08:37 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3035
Event 3031-2021,39.831481281887,-111.22582767184,2021-05-28,04:24 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3031
Event 3030-2021,39.33832743982,-85.226689562488,2021-05-28,04:21 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3030
Event 3026-2021,40.469250638296,-66.011271288352,2021-05-28,01:29 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3026
Event 3001-2021,44.654952800512,-75.223259997644,2021-05-27,06:31 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/3001
Event 2996-2021,28.404627145374,-80.792735481286,2021-05-27,02:28 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2996
Event 2988-2021,37.430036858158,-122.86293581609,2021-05-26,11:08 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2988
Event 2978-2021,38.950168395633,-78.05398140668,2021-05-26,02:00 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2978
Event 2972-2021,42.080298816534,-121.49787771033,2021-05-25,10:06 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2972
Event 2969-2021,42.653582957986,-90.481152083097,2021-05-25,04:03 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2969
Event 2953-2021,34.884825377397,-77.877215610115,2021-05-24,01:42 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2953
Event 2906-2021,36.618074716187,-74.185535954444,2021-05-21,03:55 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2906
Event 2885-2021,35.90299274198,-112.88018967376,2021-05-20,04:22 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2885
Event 2875-2021,40.880891146228,-84.563657064419,2021-05-19,07:58 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2875
Event 2825-2021,34.190067165308,-76.906294780569,2021-05-17,01:30 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2825
Event 2824-2021,29.116682452085,-82.76910086275,2021-05-17,01:13 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2824
Event 2815-2021,45.223480940625,-91.960202617381,2021-05-16,04:45 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2815
Event 2813-2021,44.045530597964,-79.490575929639,2021-05-16,03:43 UT,https://fireball.amsmeteors.org//members/imo_view/event/2021/2813
